,CO2,Norwegian Balance,Norwegian export,CO2 bad,Germany,Platforms
7210,123.89751141614104,-14.645818252855301,2.5357254062436856,124.0103037069303,2.833475135931501,0.41015378468821617
7211,117.45276311538157,-5.803343080148227,2.8453322632879043,117.55415148826626,2.9153336501235096,0.36868499230793883
7212,123.98854376025815,-5.520094101658585,3.323029574984614,124.19470690374355,3.5814140962353833,0.7496841581286986
7213,125.20025223163695,-12.491709924568184,1.6670440031350886,125.33696487112266,2.008227802978334,0.4971368708571573
7214,122.4542469936607,-5.087337375136246,1.9813180980929157,122.62370759098836,2.3067881931882694,0.6162203539187157
7215,102.53053486850983,-13.209276883748416,2.368349945244638,102.65518756591005,2.5100895456799717,0.45328253600081025
7216,123.80512232454653,-5.79881714330676,1.9150221541464352,123.9311781858568,2.0315390464391134,0.4583849502191807
7217,117.16086943226948,-11.672535925236543,1.219961368086279,117.22370527193254,1.1589632996819652,0.22849396241108336
7218,114.75150220780772,-11.996905643734406,1.0336040291348076,114.84497251060901,1.6187278276780674,0.3398920101865105
7219,124.68019780197503,-8.720251493519331,2.163968385499208,124.80047900406716,2.664452390995115,0.4373861894259266
7220,126.84726362167008,-11.509138665172944,1.158695548057032,126.91248585188195,1.3130287706541806,0.23717174622501674
7221,120.05526155926859,-9.250592098451898,2.6204496304957274,120.19618638467895,2.701695148970941,0.5124539105831518
7222,112.05359459288975,-7.216733876075015,2.7043816771375564,112.21235956284471,3.314858270053355,0.577327163472521
7223,122.71210656811374,-9.270245913398428,1.564935585979159,122.74922687820562,2.171319508140402,0.13498294578861567
7224,114.26582603426937,-9.332521412906562,2.7012115068762683,114.43198674327553,3.002213563261627,0.6042207600223778
7225,121.82975979748527,-9.427955367304888,2.905455646945334,121.88377702643926,2.760182864598067,0.1964262871054062
7226,127.33802091045139,-7.565414126888916,1.7130307587005766,127.39868945481156,1.6273792207655475,0.22061288858244454
7227,120.09084728205444,-7.479963344224106,4.514209895821552,120.28838617329605,4.288499401030474,0.7183232408785639
7228,124.43458822512768,-8.401660385622414,1.54947812590338,124.48271939091352,1.684272219608211,0.1750224210393587
7229,125.19487694247195,-10.012235419338722,2.08301438382978,125.30193851758241,2.1911316646382906,0.38931481858347344
7230,123.93302581365235,-8.945426204496796,2.3925318495706636,124.02511341065502,2.4851732570921303,0.33486398910069515
7231,123.74808322045457,-14.251056231092074,1.7237120557960277,123.80813412928082,1.6535624455855098,0.2183669411863188
7232,130.91737392265216,-11.182696352880116,2.284461621353727,130.9975925701795,2.4479944876860418,0.29170417282666056
7233,133.7761685885174,-9.74475618956488,1.6309970678952033,133.81961175073977,1.6885513736072366,0.15797513535408356
7234,115.29727609351424,-6.683947175253801,1.4755596974069076,115.44609775591213,2.5850059298357775,0.5411696814469247
7235,138.24770815497118,-10.215836849353437,1.1643310931887931,138.30824816781674,1.3183825385293535,0.2201455012564982
7236,123.41708178102238,-9.350220507842078,1.8369539376484094,123.51375258372096,2.4861264587381124,0.35153019163126265
7237,108.27202907000604,-8.032732035881732,1.2485206134063014,108.38561520142922,1.7139503088316994,0.4130404779024109
7238,121.35258163779325,-5.878015688757838,2.158872667374717,121.44107931474109,2.443178137776528,0.3218097343557863
7239,119.11929223315579,-7.612770671756908,0.9891548374925134,119.2133555216733,1.3642330956178876,0.3420483218818401
7240,122.2928753714171,-8.517760864885801,3.2327664846914654,122.5124605082429,3.4956641604568928,0.7984914066392362
7241,127.06723637667697,-8.375697347893363,1.4430895398571177,127.14995240396502,1.690940684051828,0.3007855537746813
7242,133.69942956718737,-8.786866153013726,2.0981702922661114,133.77984237124548,2.4177977776528055,0.2924101965749481
7243,113.60136646387106,-4.861013401183351,1.8495099885343327,113.81283809075977,2.393838489107616,0.7689877341407039
7244,137.95951525150264,-7.085100747945074,1.7665117537929589,138.00530758569,1.6781861661033108,0.16651757886318894
7245,130.17156367858715,-10.136286861730769,1.0489828647899937,130.23827147187387,1.4210697215504942,0.24257379376983243
7246,124.13566181520626,-11.443398775761434,2.6325224852743023,124.34074087080761,2.7131643610105867,0.7457420203685066
7247,127.98620243053004,-7.191435996322929,2.8593105095239304,128.09589649952946,2.82410297296948,0.3988875236342022
7248,133.0537423690973,-9.64296807742336,0.9900080139165551,133.1248170140575,1.3650436132207273,0.2584532544007966
7249,119.52978386945287,-7.412742673923923,1.4519307262901342,119.58448773965942,2.0391206815181704,0.1989231643874578
7250,121.6187656702165,-6.7249290242116695,0.9365853548189366,121.70901346997283,1.3552617324297536,0.3281738172957342
7251,124.10606537760823,-10.08002205853509,3.167927643729964,124.20130976463192,3.221799261543466,0.3463432255406412
7252,117.36738585612304,-11.14849953097108,1.0382432820470227,117.40285003467365,0.9863311179446715,0.12896064927497505
7253,120.77775913747516,-11.021202757381044,1.5045091050283765,120.87183974268848,2.0660876497769576,0.3421112916848408
7254,126.5953704636142,-6.0962116994696744,3.4345399691051943,126.81734879361699,3.8996169706499346,0.807193927282898
7255,122.30833888693246,-11.922489197473814,2.6968127421265446,122.50850698806595,2.698351657802067,0.7278840041217628
7256,115.93949113241226,-9.351757019331583,1.5592575516327338,116.03307889995126,2.2138891693130556,0.3403191546873028
7257,134.95923673033872,-7.056245772869643,1.172293145435294,135.04664379658422,1.3259464881635294,0.3178438772563458
7258,118.80852112812693,-11.820342853773393,1.0237886963298573,118.85259732676177,1.609403261513364,0.16027708594485696
7259,124.2364571323338,-5.855538456246274,2.3294736732304133,124.36927769982128,2.389824615512619,0.48298388177270457
7260,122.01036863008912,-7.068444760704685,2.3912988428512807,122.20958149693892,3.306021658605905,0.7244104249083979
7261,116.89898232746168,-12.162071301520896,1.3651898011055839,116.98282138133749,1.8472960960207498,0.3048692868211421
7262,121.9408574327195,-9.557790075832374,1.020800950859847,121.96924064579055,1.1820289033168545,0.10321168389471384
7263,115.273794869284,-8.730741967593278,1.9248736621662825,115.4489031492921,2.2531659790579686,0.636757381847639
7264,118.37578908173447,-9.380003926757492,2.4713056713974892,118.45366386640185,2.5600083878276143,0.28318103515415427
7265,126.53698280438343,-9.701364063732013,0.31496099604939554,126.63155122677381,0.9360169462469258,0.34388517232867344
7266,126.34167047189965,-8.616710496308068,1.4551577424092303,126.42273373071784,1.542899584724868,0.29477548661159586
7267,111.79916904037903,-9.043800510468934,4.0604988900269285,111.98224310032876,4.144822831504569,0.6657238543627079
7268,122.26969724975204,-10.907981668918602,1.1374151752832828,122.38572074960395,1.7173484165191186,0.42190363582510715
